# HelioClim-3 Archive Database of Solar Irradiance v5 (derived from satellite data) and meteorological data (MERRA-2/NASA and GFS/NCEP)
# Provider;MINES ParisTech / Armines / Vaisala / National Aeronautics and Space Administration (NASA) / National Centers for Environmental Prediction (NCEP)
# More information at;http://www.soda-pro.com, http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2 and https://www.emc.ncep.noaa.gov/emc/pages/numerical_forecast_systems/gfs/documentation.php
# gfs update info;date 2026-03-15 - cycle 12
# Site latitude (positive means North);41.006
# Site longitude (positive means East);28.976
# Elevation (m);45
# Date beginning;2004-04-01
# Date end;2004-04-01
# Meteo Data;MERRA-2 data from 2004-04-01 to 2004-04-01 / no GFS data for this period
# Time reference (hour);UT
# Summarization (period of integration);1 minutes (min)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization
# Take into account the shadows due to relief?;1 (yes, with horizon computed from SRTM)
# Calibration;None
# Minimum Sun Elevation;12

# Columns:
# Irradiation (Wh/m2);Irradiation over the period (-999 if no data)
# Clear-Sky (Wh/m2);Irradiation over the period if the sky were clear
# Top of Atmosphere (Wh/m2);Irradiation over the period at the top of the atmosphere (extraterrestrial)
# Code;0: no data, 1: sun below horizon, 2: satellite assessment, 5: interpolation in time, 6: forecast
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth

# Irradiation values from HelioClim-3 and meteorological data (MERRA-2 and GFS)
# Date;Time;Global Horiz;Clear-Sky;Top of Atmosphere;Code;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth
2004-04-01;07:12;5.1943;10.4953;13.5860;5;282.88;69.33;1009.02;6.31;63.10;0.000000;0.000000;0.000000
2004-04-01;07:13;5.2209;10.5410;13.6382;5;282.91;69.23;1009.01;6.31;63.02;0.000000;0.000000;0.000000
2004-04-01;07:14;5.2489;10.5865;13.6901;5;282.93;69.12;1009.01;6.32;62.94;0.000000;0.000000;0.000000
2004-04-01;07:15;5.2896;10.6317;13.7418;5;282.96;69.02;1009.00;6.32;62.86;0.000000;0.000000;0.000000
2004-04-01;07:16;5.3148;10.6768;13.7932;5;282.98;68.91;1009.00;6.32;62.78;0.000000;0.000000;0.000000
2004-04-01;07:17;5.3383;10.7216;13.8444;5;283.01;68.81;1008.99;6.33;62.69;0.000000;0.000000;0.000000
2004-04-01;07:18;5.3601;10.7663;13.8954;5;283.03;68.71;1008.99;6.33;62.61;0.000000;0.000000;0.000000
2004-04-01;07:19;5.3844;10.8107;13.9461;5;283.06;68.60;1008.98;6.34;62.53;0.000000;0.000000;0.000000
2004-04-01;07:20;5.4456;10.8549;13.9966;5;283.08;68.50;1008.98;6.34;62.45;0.000000;0.000000;0.000000
2004-04-01;07:21;5.4897;10.8989;14.0468;5;283.11;68.40;1008.97;6.35;62.37;0.000000;0.000000;0.000000
2004-04-01;07:22;5.5383;10.9427;14.0968;5;283.13;68.30;1008.96;6.35;62.29;0.000000;0.000000;0.000000
2004-04-01;07:23;5.5871;10.9863;14.1466;5;283.16;68.19;1008.96;6.35;62.21;0.000000;0.000000;0.000000
2004-04-01;07:24;5.6384;11.0297;14.1961;5;283.18;68.09;1008.95;6.36;62.13;0.000000;0.000000;0.000000
2004-04-01;07:25;5.7223;11.0729;14.2453;2;283.21;67.99;1008.95;6.36;62.04;0.000000;0.000000;0.000000
2004-04-01;07:26;5.4958;11.1158;14.2943;5;283.23;67.89;1008.94;6.37;61.96;0.000000;0.000000;0.000000
2004-04-01;07:27;5.3831;11.1586;14.3431;5;283.26;67.79;1008.94;6.37;61.88;0.000000;0.000000;0.000000
2004-04-01;07:28;5.2933;11.2011;14.3916;5;283.28;67.68;1008.93;6.37;61.80;0.000000;0.000000;0.000000
2004-04-01;07:29;5.2051;11.2434;14.4399;5;283.31;67.58;1008.93;6.38;61.72;0.000000;0.000000;0.000000
2004-04-01;07:30;5.1237;11.2855;14.4879;5;283.33;67.48;1008.92;6.38;61.64;0.000000;0.000000;0.000000
2004-04-01;07:31;4.9256;11.3274;14.5356;5;283.35;67.41;1008.91;6.38;61.61;0.000000;0.000000;0.000000
2004-04-01;07:32;4.7018;11.3690;14.5831;5;283.37;67.36;1008.89;6.38;61.63;0.000000;0.000000;0.000000
2004-04-01;07:33;4.5181;11.4104;14.6304;5;283.39;67.31;1008.88;6.38;61.66;0.000000;0.000000;0.000000
2004-04-01;07:34;4.3473;11.4516;14.6774;5;283.41;67.26;1008.86;6.38;61.68;0.000000;0.000000;0.000000
2004-04-01;07:35;4.1923;11.4926;14.7241;5;283.43;67.21;1008.85;6.38;61.70;0.000000;0.000000;0.000000
2004-04-01;07:36;4.1043;11.5334;14.7706;5;283.45;67.16;1008.83;6.37;61.72;0.000000;0.000000;0.000000
2004-04-01;07:37;3.9985;11.5739;14.8168;5;283.47;67.11;1008.81;6.37;61.74;0.000000;0.000000;0.000000
2004-04-01;07:38;3.8451;11.6142;14.8628;5;283.48;67.07;1008.80;6.37;61.76;0.000000;0.000000;0.000000
2004-04-01;07:39;3.7000;11.6543;14.9085;5;283.50;67.02;1008.78;6.37;61.78;0.000000;0.000000;0.000000
2004-04-01;07:40;3.5452;11.6941;14.9539;2;283.52;66.97;1008.76;6.36;61.81;0.000000;0.000000;0.000000
2004-04-01;07:41;3.8217;11.7337;14.9991;5;283.54;66.92;1008.75;6.36;61.83;0.000000;0.000000;0.000000
2004-04-01;07:42;4.0817;11.7731;15.0440;5;283.56;66.87;1008.73;6.36;61.85;0.000000;0.000000;0.000000
2004-04-01;07:43;4.3028;11.8123;15.0887;5;283.58;66.82;1008.72;6.36;61.87;0.000000;0.000000;0.000000
2004-04-01;07:44;4.6315;11.8512;15.1331;5;283.60;66.77;1008.70;6.35;61.89;0.000000;0.000000;0.000000
2004-04-01;07:45;5.0057;11.8899;15.1772;5;283.61;66.72;1008.68;6.35;61.91;0.000000;0.000000;0.000000
2004-04-01;07:46;5.3368;11.9283;15.2211;5;283.63;66.68;1008.67;6.35;61.94;0.000000;0.000000;0.000000
2004-04-01;07:47;5.5547;11.9666;15.2647;5;283.65;66.63;1008.65;6.35;61.96;0.000000;0.000000;0.000000
2004-04-01;07:48;5.8049;12.0045;15.3080;5;283.67;66.58;1008.63;6.35;61.98;0.000000;0.000000;0.000000
2004-04-01;07:49;6.2201;12.0423;15.3511;5;283.69;66.53;1008.62;6.34;62.00;0.000000;0.000000;0.000000
2004-04-01;07:50;6.7085;12.0798;15.3939;5;283.71;66.48;1008.60;6.34;62.02;0.000000;0.000000;0.000000
2004-04-01;07:51;7.0681;12.1171;15.4364;5;283.73;66.43;1008.58;6.34;62.04;0.000000;0.000000;0.000000
2004-04-01;07:52;7.3794;12.1541;15.4787;5;283.74;66.38;1008.57;6.34;62.07;0.000000;0.000000;0.000000
2004-04-01;07:53;7.8804;12.1909;15.5207;5;283.76;66.34;1008.55;6.33;62.09;0.000000;0.000000;0.000000
2004-04-01;07:54;8.2180;12.2275;15.5624;5;283.78;66.29;1008.53;6.33;62.11;0.000000;0.000000;0.000000
2004-04-01;07:55;8.5023;12.2638;15.6038;2;283.80;66.24;1008.52;6.33;62.13;0.000000;0.000000;0.000000
2004-04-01;07:56;8.4380;12.2999;15.6450;5;283.82;66.19;1008.50;6.33;62.15;0.000000;0.000000;0.000000
2004-04-01;07:57;8.2918;12.3357;15.6859;5;283.84;66.14;1008.49;6.32;62.17;0.000000;0.000000;0.000000
2004-04-01;07:58;8.1914;12.3713;15.7265;5;283.86;66.09;1008.47;6.32;62.20;0.000000;0.000000;0.000000
2004-04-01;07:59;8.0992;12.4068;15.7668;5;283.87;66.05;1008.45;6.32;62.22;0.000000;0.000000;0.000000
2004-04-01;08:00;7.9587;12.4420;15.8069;5;283.89;66.00;1008.44;6.32;62.24;0.000000;0.000000;0.000000
2004-04-01;08:01;7.7901;12.4770;15.8467;5;283.91;65.95;1008.42;6.32;62.26;0.000000;0.000000;0.000000
2004-04-01;08:02;7.5891;12.5118;15.8862;5;283.93;65.90;1008.40;6.31;62.28;0.000000;0.000000;0.000000
2004-04-01;08:03;7.4371;12.5463;15.9254;5;283.95;65.85;1008.39;6.31;62.31;0.000000;0.000000;0.000000
2004-04-01;08:04;7.2697;12.5805;15.9644;5;283.97;65.81;1008.37;6.31;62.33;0.000000;0.000000;0.000000
2004-04-01;08:05;7.1140;12.6146;16.0030;5;283.99;65.76;1008.36;6.31;62.35;0.000000;0.000000;0.000000
2004-04-01;08:06;6.9605;12.6483;16.0414;5;284.00;65.71;1008.34;6.30;62.37;0.000000;0.000000;0.000000
2004-04-01;08:07;6.8332;12.6818;16.0795;5;284.02;65.66;1008.32;6.30;62.39;0.000000;0.000000;0.000000
2004-04-01;08:08;6.6695;12.7151;16.1173;5;284.04;65.61;1008.31;6.30;62.41;0.000000;0.000000;0.000000
2004-04-01;08:09;6.4893;12.7481;16.1549;5;284.06;65.57;1008.29;6.30;62.44;0.000000;0.000000;0.000000
2004-04-01;08:10;6.3638;12.7809;16.1921;2;284.08;65.52;1008.27;6.30;62.46;0.000000;0.000000;0.000000
2004-04-01;08:11;6.4125;12.8134;16.2291;5;284.10;65.47;1008.26;6.29;62.48;0.000000;0.000000;0.000000
2004-04-01;08:12;6.4868;12.8456;16.2658;5;284.12;65.42;1008.24;6.29;62.50;0.000000;0.000000;0.000000
2004-04-01;08:13;6.6145;12.8776;16.3022;5;284.13;65.37;1008.22;6.29;62.52;0.000000;0.000000;0.000000
2004-04-01;08:14;6.7007;12.9094;16.3383;5;284.15;65.33;1008.21;6.29;62.55;0.000000;0.000000;0.000000
2004-04-01;08:15;6.7867;12.9409;16.3741;5;284.17;65.28;1008.19;6.28;62.57;0.000000;0.000000;0.000000
2004-04-01;08:16;6.8664;12.9721;16.4097;5;284.19;65.23;1008.17;6.28;62.59;0.000000;0.000000;0.000000
2004-04-01;08:17;6.9499;13.0031;16.4449;5;284.21;65.18;1008.16;6.28;62.61;0.000000;0.000000;0.000000
2004-04-01;08:18;7.0343;13.0338;16.4799;5;284.23;65.14;1008.14;6.28;62.64;0.000000;0.000000;0.000000
2004-04-01;08:19;7.1204;13.0642;16.5145;5;284.25;65.09;1008.12;6.28;62.66;0.000000;0.000000;0.000000
2004-04-01;08:20;7.2400;13.0944;16.5489;5;284.26;65.04;1008.11;6.27;62.68;0.000000;0.000000;0.000000
2004-04-01;08:21;7.3265;13.1244;16.5830;5;284.28;64.99;1008.09;6.27;62.70;0.000000;0.000000;0.000000
2004-04-01;08:22;7.4131;13.1540;16.6168;5;284.30;64.95;1008.08;6.27;62.72;0.000000;0.000000;0.000000
2004-04-01;08:23;7.5037;13.1834;16.6503;5;284.32;64.90;1008.06;6.27;62.75;0.000000;0.000000;0.000000
2004-04-01;08:24;7.5934;13.2126;16.6835;5;284.34;64.85;1008.04;6.26;62.77;0.000000;0.000000;0.000000
2004-04-01;08:25;7.6829;13.2415;16.7164;2;284.36;64.80;1008.03;6.26;62.79;0.000000;0.000000;0.000000
2004-04-01;08:26;7.6233;13.2701;16.7490;5;284.38;64.76;1008.01;6.26;62.81;0.000000;0.000000;0.000000
2004-04-01;08:27;7.5645;13.2985;16.7814;5;284.39;64.71;1007.99;6.26;62.83;0.000000;0.000000;0.000000
2004-04-01;08:28;7.5070;13.3266;16.8134;5;284.41;64.66;1007.98;6.25;62.86;0.000000;0.000000;0.000000
2004-04-01;08:29;7.4448;13.3544;16.8451;5;284.43;64.61;1007.96;6.25;62.88;0.000000;0.000000;0.000000
2004-04-01;08:30;7.3798;13.3820;16.8765;5;284.45;64.57;1007.95;6.25;62.90;0.000000;0.000000;0.000000
2004-04-01;08:31;7.3144;13.4093;16.9077;5;284.47;64.53;1007.93;6.24;62.90;0.000000;0.000000;0.000000
2004-04-01;08:32;7.2440;13.4363;16.9385;5;284.48;64.50;1007.92;6.23;62.86;0.000000;0.000000;0.000000
2004-04-01;08:33;7.1738;13.4631;16.9691;5;284.50;64.47;1007.91;6.22;62.83;0.000000;0.000000;0.000000
2004-04-01;08:34;7.1033;13.4895;16.9993;5;284.51;64.44;1007.90;6.21;62.79;0.000000;0.000000;0.000000
2004-04-01;08:35;7.0304;13.5158;17.0292;5;284.52;64.41;1007.88;6.19;62.76;0.000000;0.000000;0.000000
2004-04-01;08:36;6.9574;13.5417;17.0589;5;284.54;64.38;1007.87;6.18;62.72;0.000000;0.000000;0.000000
2004-04-01;08:37;6.8885;13.5674;17.0882;5;284.55;64.35;1007.86;6.17;62.69;0.000000;0.000000;0.000000
2004-04-01;08:38;6.8241;13.5928;17.1172;5;284.57;64.32;1007.85;6.15;62.65;0.000000;0.000000;0.000000
2004-04-01;08:39;6.7601;13.6180;17.1460;5;284.58;64.29;1007.84;6.14;62.62;0.000000;0.000000;0.000000
2004-04-01;08:40;6.7150;13.6428;17.1744;2;284.60;64.26;1007.82;6.13;62.58;0.000000;0.000000;0.000000
2004-04-01;08:41;6.7002;13.6674;17.2025;5;284.61;64.23;1007.81;6.12;62.55;0.000000;0.000000;0.000000
2004-04-01;08:42;6.6984;13.6918;17.2303;5;284.63;64.20;1007.80;6.10;62.51;0.000000;0.000000;0.000000
2004-04-01;08:43;6.6952;13.7158;17.2579;5;284.64;64.17;1007.79;6.09;62.48;0.000000;0.000000;0.000000
2004-04-01;08:44;6.6783;13.7396;17.2851;5;284.66;64.14;1007.78;6.08;62.44;0.000000;0.000000;0.000000
2004-04-01;08:45;6.6750;13.7631;17.3120;5;284.67;64.11;1007.76;6.07;62.40;0.000000;0.000000;0.000000
2004-04-01;08:46;6.6654;13.7863;17.3386;5;284.68;64.08;1007.75;6.05;62.37;0.000000;0.000000;0.000000
2004-04-01;08:47;6.6527;13.8093;17.3649;5;284.70;64.05;1007.74;6.04;62.33;0.000000;0.000000;0.000000
2004-04-01;08:48;6.6186;13.8320;17.3909;5;284.71;64.02;1007.73;6.03;62.29;0.000000;0.000000;0.000000
2004-04-01;08:49;6.6054;13.8544;17.4165;5;284.73;63.99;1007.72;6.02;62.26;0.000000;0.000000;0.000000
2004-04-01;08:50;6.5924;13.8765;17.4419;5;284.74;63.96;1007.71;6.00;62.22;0.000000;0.000000;0.000000
2004-04-01;08:51;6.5570;13.8984;17.4670;5;284.76;63.93;1007.69;5.99;62.18;0.000000;0.000000;0.000000
2004-04-01;08:52;6.5395;13.9199;17.4917;5;284.77;63.90;1007.68;5.98;62.15;0.000000;0.000000;0.000000
2004-04-01;08:53;6.5203;13.9412;17.5162;5;284.79;63.87;1007.67;5.97;62.11;0.000000;0.000000;0.000000
2004-04-01;08:54;6.4747;13.9622;17.5403;5;284.80;63.84;1007.66;5.95;62.07;0.000000;0.000000;0.000000
2004-04-01;08:55;6.4606;13.9830;17.5641;2;284.82;63.81;1007.65;5.94;62.03;0.000000;0.000000;0.000000
2004-04-01;08:56;6.6688;14.0034;17.5876;5;284.83;63.78;1007.63;5.93;62.00;0.000000;0.000000;0.000000
2004-04-01;08:57;6.8359;14.0236;17.6108;5;284.85;63.75;1007.62;5.92;61.96;0.000000;0.000000;0.000000
2004-04-01;08:58;7.0757;14.0435;17.6337;5;284.86;63.72;1007.61;5.90;61.92;0.000000;0.000000;0.000000
2004-04-01;08:59;7.4607;14.0631;17.6563;5;284.87;63.69;1007.60;5.89;61.88;0.000000;0.000000;0.000000
2004-04-01;09:00;7.7845;14.0824;17.6786;5;284.89;63.66;1007.59;5.88;61.84;0.000000;0.000000;0.000000
2004-04-01;09:01;8.0902;14.1011;17.7005;5;284.90;63.63;1007.58;5.87;61.80;0.000000;0.000000;0.000000
2004-04-01;09:02;8.3685;14.1193;17.7222;5;284.92;63.60;1007.56;5.85;61.77;0.000000;0.000000;0.000000
2004-04-01;09:03;8.6811;14.1371;17.7435;5;284.93;63.57;1007.55;5.84;61.73;0.000000;0.000000;0.000000
2004-04-01;09:04;8.8981;14.1546;17.7645;5;284.95;63.54;1007.54;5.83;61.69;0.000000;0.000000;0.000000
2004-04-01;09:05;9.0232;14.1718;17.7852;5;284.96;63.52;1007.53;5.82;61.65;0.000000;0.000000;0.000000
2004-04-01;09:06;9.4044;14.1887;17.8056;5;284.98;63.49;1007.52;5.80;61.61;0.000000;0.000000;0.000000
2004-04-01;09:07;9.8505;14.2054;17.8256;5;284.99;63.46;1007.50;5.79;61.57;0.000000;0.000000;0.000000
2004-04-01;09:08;10.2474;14.2218;17.8454;5;285.01;63.43;1007.49;5.78;61.53;0.000000;0.000000;0.000000
2004-04-01;09:09;10.3951;14.2379;17.8648;5;285.02;63.40;1007.48;5.77;61.49;0.000000;0.000000;0.000000
2004-04-01;09:10;10.5778;14.2537;17.8839;2;285.04;63.37;1007.47;5.75;61.45;0.000000;0.000000;0.000000
2004-04-01;09:11;10.7823;14.2692;17.9027;5;285.05;63.34;1007.46;5.74;61.41;0.000000;0.000000;0.000000
2004-04-01;09:12;11.0106;14.2844;17.9212;5;285.06;63.31;1007.44;5.73;61.37;0.000000;0.000000;0.000000
2004-04-01;09:13;11.2535;14.2994;17.9394;5;285.08;63.28;1007.43;5.72;61.33;0.000000;0.000000;0.000000
2004-04-01;09:14;11.4384;14.3140;17.9572;5;285.09;63.25;1007.42;5.70;61.29;0.000000;0.000000;0.000000
2004-04-01;09:15;11.6319;14.3284;17.9747;5;285.11;63.22;1007.41;5.69;61.25;0.000000;0.000000;0.000000
2004-04-01;09:16;11.8430;14.3425;17.9919;5;285.12;63.19;1007.40;5.68;61.21;0.000000;0.000000;0.000000
2004-04-01;09:17;12.1120;14.3563;18.0088;5;285.14;63.16;1007.38;5.67;61.16;0.000000;0.000000;0.000000
2004-04-01;09:18;12.3199;14.3698;18.0254;5;285.15;63.13;1007.37;5.65;61.12;0.000000;0.000000;0.000000
2004-04-01;09:19;12.5104;14.3830;18.0417;5;285.17;63.10;1007.36;5.64;61.08;0.000000;0.000000;0.000000
2004-04-01;09:20;12.6566;14.3959;18.0576;5;285.18;63.07;1007.35;5.63;61.04;0.000000;0.000000;0.000000
2004-04-01;09:21;12.8652;14.4086;18.0732;5;285.20;63.04;1007.34;5.62;61.00;0.000000;0.000000;0.000000
2004-04-01;09:22;13.0652;14.4209;18.0885;5;285.21;63.01;1007.33;5.60;60.95;0.000000;0.000000;0.000000
2004-04-01;09:23;13.2938;14.4330;18.1035;5;285.22;62.98;1007.31;5.59;60.91;0.000000;0.000000;0.000000
2004-04-01;09:24;13.5081;14.4448;18.1181;5;285.24;62.95;1007.30;5.58;60.87;0.000000;0.000000;0.000000
2004-04-01;09:25;13.6453;14.4563;18.1324;2;285.25;62.92;1007.29;5.57;60.83;0.000000;0.000000;0.000000
2004-04-01;09:26;13.4474;14.4675;18.1464;5;285.27;62.89;1007.28;5.55;60.78;0.000000;0.000000;0.000000
2004-04-01;09:27;13.1043;14.4784;18.1601;5;285.28;62.86;1007.27;5.54;60.74;0.000000;0.000000;0.000000
2004-04-01;09:28;12.8002;14.4890;18.1735;5;285.30;62.83;1007.25;5.53;60.70;0.000000;0.000000;0.000000
2004-04-01;09:29;12.5583;14.4993;18.1865;5;285.31;62.80;1007.24;5.52;60.65;0.000000;0.000000;0.000000
2004-04-01;09:30;12.2861;14.5093;18.1992;5;285.33;62.77;1007.23;5.50;60.61;0.000000;0.000000;0.000000
2004-04-01;09:31;11.9517;14.5191;18.2116;5;285.34;62.74;1007.22;5.49;60.54;0.000000;0.000000;0.000000
2004-04-01;09:32;11.6095;14.5285;18.2237;5;285.35;62.72;1007.20;5.49;60.44;0.000000;0.000000;0.000000
2004-04-01;09:33;11.3062;14.5377;18.2354;5;285.36;62.69;1007.19;5.48;60.35;0.000000;0.000000;0.000000
2004-04-01;09:34;10.9389;14.5466;18.2469;5;285.37;62.66;1007.17;5.48;60.25;0.000000;0.000000;0.000000
2004-04-01;09:35;10.6522;14.5551;18.2580;5;285.38;62.63;1007.16;5.47;60.15;0.000000;0.000000;0.000000
2004-04-01;09:36;10.4732;14.5634;18.2687;5;285.39;62.61;1007.15;5.47;60.06;0.000000;0.000000;0.000000
2004-04-01;09:37;10.2522;14.5714;18.2792;5;285.40;62.58;1007.13;5.46;59.96;0.000000;0.000000;0.000000
2004-04-01;09:38;9.9646;14.5791;18.2893;5;285.41;62.55;1007.12;5.45;59.86;0.000000;0.000000;0.000000
2004-04-01;09:39;9.6209;14.5865;18.2991;5;285.42;62.52;1007.10;5.45;59.76;0.000000;0.000000;0.000000
2004-04-01;09:40;9.4843;14.5936;18.3086;2;285.43;62.50;1007.09;5.44;59.67;0.000000;0.000000;0.000000
2004-04-01;09:41;9.6303;14.6004;18.3177;5;285.44;62.47;1007.07;5.44;59.57;0.000000;0.000000;0.000000
2004-04-01;09:42;9.9774;14.6069;18.3265;5;285.45;62.44;1007.06;5.43;59.47;0.000000;0.000000;0.000000
2004-04-01;09:43;10.2850;14.6132;18.3350;5;285.46;62.41;1007.04;5.43;59.37;0.000000;0.000000;0.000000
2004-04-01;09:44;10.5004;14.6191;18.3432;5;285.47;62.38;1007.03;5.42;59.27;0.000000;0.000000;0.000000
2004-04-01;09:45;10.7152;14.6247;18.3511;5;285.48;62.36;1007.02;5.41;59.17;0.000000;0.000000;0.000000
2004-04-01;09:46;11.0372;14.6301;18.3586;5;285.49;62.33;1007.00;5.41;59.07;0.000000;0.000000;0.000000
2004-04-01;09:47;11.3697;14.6351;18.3658;5;285.50;62.30;1006.99;5.40;58.97;0.000000;0.000000;0.000000
2004-04-01;09:48;11.8034;14.6399;18.3727;5;285.51;62.27;1006.97;5.40;58.88;0.000000;0.000000;0.000000
2004-04-01;09:49;12.1560;14.6443;18.3792;5;285.51;62.25;1006.96;5.39;58.78;0.000000;0.000000;0.000000
2004-04-01;09:50;12.4710;14.6485;18.3854;5;285.52;62.22;1006.95;5.39;58.68;0.000000;0.000000;0.000000
2004-04-01;09:51;12.7699;14.6524;18.3913;5;285.53;62.19;1006.93;5.38;58.58;0.000000;0.000000;0.000000
2004-04-01;09:52;13.0639;14.6560;18.3969;5;285.54;62.16;1006.92;5.38;58.48;0.000000;0.000000;0.000000
2004-04-01;09:53;13.4459;14.6592;18.4021;5;285.55;62.14;1006.90;5.37;58.38;0.000000;0.000000;0.000000
2004-04-01;09:54;13.7218;14.6622;18.4070;5;285.56;62.11;1006.89;5.36;58.27;0.000000;0.000000;0.000000
2004-04-01;09:55;14.0347;14.6649;18.4116;2;285.57;62.08;1006.87;5.36;58.17;0.000000;0.000000;0.000000
2004-04-01;09:56;13.9469;14.6673;18.4159;5;285.58;62.05;1006.86;5.35;58.07;0.000000;0.000000;0.000000
2004-04-01;09:57;13.8589;14.6694;18.4198;5;285.59;62.03;1006.85;5.35;57.97;0.000000;0.000000;0.000000
2004-04-01;09:58;13.7849;14.6713;18.4234;5;285.60;62.00;1006.83;5.34;57.87;0.000000;0.000000;0.000000
2004-04-01;09:59;13.7278;14.6728;18.4267;5;285.61;61.97;1006.82;5.34;57.77;0.000000;0.000000;0.000000
2004-04-01;10:00;13.6703;14.6740;18.4296;5;285.62;61.95;1006.80;5.33;57.67;0.000000;0.000000;0.000000
2004-04-01;10:01;13.6127;14.6749;18.4322;5;285.63;61.92;1006.79;5.33;57.56;0.000000;0.000000;0.000000
2004-04-01;10:02;13.5422;14.6756;18.4345;5;285.64;61.89;1006.77;5.32;57.46;0.000000;0.000000;0.000000
2004-04-01;10:03;13.4545;14.6759;18.4365;5;285.65;61.86;1006.76;5.32;57.36;0.000000;0.000000;0.000000
2004-04-01;10:04;13.3666;14.6760;18.4381;5;285.66;61.84;1006.74;5.31;57.26;0.000000;0.000000;0.000000
2004-04-01;10:05;13.2785;14.6757;18.4394;5;285.67;61.81;1006.73;5.31;57.15;0.000000;0.000000;0.000000
2004-04-01;10:06;13.1932;14.6752;18.4404;5;285.68;61.78;1006.72;5.30;57.05;0.000000;0.000000;0.000000
2004-04-01;10:07;13.1122;14.6743;18.4411;5;285.69;61.75;1006.70;5.30;56.95;0.000000;0.000000;0.000000
2004-04-01;10:08;13.0311;14.6732;18.4414;5;285.70;61.73;1006.69;5.29;56.84;0.000000;0.000000;0.000000
2004-04-01;10:09;12.9497;14.6718;18.4414;5;285.71;61.70;1006.67;5.29;56.74;0.000000;0.000000;0.000000
2004-04-01;10:10;12.8733;14.6700;18.4411;2;285.72;61.67;1006.66;5.28;56.64;0.000000;0.000000;0.000000
2004-04-01;10:11;12.6723;14.6680;18.4404;5;285.73;61.64;1006.64;5.27;56.53;0.000000;0.000000;0.000000
2004-04-01;10:12;12.4384;14.6657;18.4394;5;285.74;61.62;1006.63;5.27;56.43;0.000000;0.000000;0.000000
2004-04-01;10:13;12.2029;14.6631;18.4381;5;285.75;61.59;1006.62;5.26;56.32;0.000000;0.000000;0.000000
2004-04-01;10:14;11.8979;14.6602;18.4365;5;285.76;61.56;1006.60;5.26;56.22;0.000000;0.000000;0.000000
2004-04-01;10:15;11.6223;14.6569;18.4345;5;285.77;61.54;1006.59;5.25;56.11;0.000000;0.000000;0.000000
2004-04-01;10:16;11.2081;14.6534;18.4322;5;285.78;61.51;1006.57;5.25;56.01;0.000000;0.000000;0.000000
2004-04-01;10:17;11.0105;14.6496;18.4296;5;285.79;61.48;1006.56;5.24;55.90;0.000000;0.000000;0.000000
2004-04-01;10:18;10.7361;14.6456;18.4267;5;285.80;61.45;1006.54;5.24;55.80;0.000000;0.000000;0.000000
2004-04-01;10:19;10.5203;14.6412;18.4234;5;285.81;61.43;1006.53;5.23;55.69;0.000000;0.000000;0.000000
2004-04-01;10:20;10.4090;14.6365;18.4198;5;285.82;61.40;1006.51;5.23;55.58;0.000000;0.000000;0.000000
2004-04-01;10:21;10.2049;14.6315;18.4159;5;285.83;61.37;1006.50;5.22;55.48;0.000000;0.000000;0.000000
2004-04-01;10:22;10.0087;14.6262;18.4116;5;285.84;61.35;1006.49;5.22;55.37;0.000000;0.000000;0.000000
2004-04-01;10:23;9.7273;14.6207;18.4070;5;285.85;61.32;1006.47;5.21;55.27;0.000000;0.000000;0.000000
2004-04-01;10:24;9.5592;14.6148;18.4021;5;285.86;61.29;1006.46;5.21;55.16;0.000000;0.000000;0.000000
2004-04-01;10:25;9.3944;14.6087;18.3969;2;285.87;61.26;1006.44;5.20;55.05;0.000000;0.000000;0.000000
2004-04-01;10:26;9.1233;14.6022;18.3913;5;285.88;61.24;1006.43;5.20;54.94;0.000000;0.000000;0.000000
2004-04-01;10:27;8.7766;14.5955;18.3854;5;285.89;61.21;1006.41;5.19;54.84;0.000000;0.000000;0.000000
2004-04-01;10:28;8.5542;14.5884;18.3792;5;285.90;61.18;1006.40;5.19;54.73;0.000000;0.000000;0.000000
2004-04-01;10:29;8.3795;14.5811;18.3727;5;285.91;61.16;1006.39;5.18;54.62;0.000000;0.000000;0.000000
2004-04-01;10:30;8.1399;14.5735;18.3658;5;285.92;61.13;1006.37;5.18;54.51;0.000000;0.000000;0.000000
2004-04-01;10:31;7.8907;14.5655;18.3586;5;285.92;61.11;1006.36;5.18;54.37;0.000000;0.000000;0.000000
2004-04-01;10:32;7.5898;14.5573;18.3511;5;285.93;61.10;1006.35;5.18;54.18;0.000000;0.000000;0.000000
2004-04-01;10:33;7.3715;14.5488;18.3432;5;285.94;61.09;1006.33;5.18;54.00;0.000000;0.000000;0.000000
2004-04-01;10:34;7.1406;14.5400;18.3350;5;285.94;61.08;1006.32;5.19;53.81;0.000000;0.000000;0.000000
